score_min,clase_mas_cercana,score_EA,score_EW,score_LPV,score_RRab,score_RRc,score_RRd,score_RS CVn,rank_percentil,es_ood_real,clase_real,id_objeto
0.39559067345802884,EW,0.45658285596973974,0.39559067345802884,0.6251126701024698,0.7333488591723156,0.7210672985643121,0.7054955696272613,0.5209291649725672,14.405194233520414,0,EW,CSS_J173822.3+541006
0.5804275591782555,EW,0.6749752093991832,0.5804275591782555,0.6972747377188476,0.7881042294116936,0.7870948222336831,0.7726858390391055,0.6702421447931866,98.26125233850556,0,EW,CSS_J035942.1+250122
0.44412983680928897,EW,0.5880868550316152,0.44412983680928897,0.6296643625561728,0.7098173073856598,0.7470777520962771,0.7351934428726374,0.5738890608962093,70.37526136238583,0,EW,CSS_J050004.2+005836
0.40739375831677066,EW,0.49205756988605276,0.40739375831677066,0.5909649997109128,0.7018791570274804,0.7198648663608544,0.6907643734962332,0.4678218655441769,26.224276438868717,0,EW,CSS_J052607.7+002624
0.5015666685092027,EA,0.5015666685092027,0.5630597682865397,0.5649084786982556,0.7295134190765828,0.7364440927414815,0.6853969066760806,0.5721959620814278,93.51821283151756,0,EW,CSS_J231219.3+372824
0.42229454748259165,EW,0.48616471630827685,0.42229454748259165,0.6073505608192511,0.7136892480061517,0.7408855178428695,0.7025380893185076,0.5057634698743012,46.40695499064598,0,EW,CSS_J222826.9+211010
0.4132741736655079,EW,0.5115187976335197,0.4132741736655079,0.5873673552490574,0.6570702424359928,0.7112246803759149,0.6701724512181493,0.5218907168837503,34.11466930780235,0,EW,CSS_J104514.6+521648
0.4905761786480843,EW,0.5882914358309141,0.4905761786480843,0.6472863539557774,0.7724119291407995,0.7727151380646422,0.7402045979920977,0.6163271986780771,91.53736106525805,0,EW,CSS_J040227.2+260434
0.4371345546557826,EA,0.4371345546557826,0.4794339862467975,0.5495476417451041,0.7173030442451793,0.7107226615163432,0.6593048867166154,0.4920164798669855,63.89347419390338,0,EW,CSS_J180350.8+340926
0.4147965273475268,RS CVn,0.5563692057157754,0.5449266280117965,0.42506030160471325,0.43414016419921525,0.44834165500816775,0.4616428108976972,0.4147965273475268,36.17255419830527,0,RRab,CSS_J083404.6+124509
0.362902640862917,RRc,0.5710500991041948,0.5796146858057917,0.42871156131849225,0.5283295144521334,0.362902640862917,0.3999613771192508,0.43391234355498925,4.148783977110158,0,RRc,CSS_J130333.6+154001
0.4462855875804288,EW,0.4486561909349243,0.4462855875804288,0.5879789981228837,0.7428267135900435,0.7323020978239301,0.6891925069149091,0.5018002046919366,72.04798063167162,0,EW,CSS_J072817.1+373857
0.5316842844807756,EW,0.6648805821948599,0.5316842844807756,0.6871805640590214,0.751786227347893,0.7767706255399125,0.7684517929727716,0.6460460518322785,96.3134147683504,0,EW,CSS_J103638.1+030423
0.3541332025049231,RRc,0.58555665895473,0.5807574036100968,0.41414703407652487,0.46067416988004445,0.3541332025049231,0.407908600612162,0.4414633514101046,1.5956861450423683,0,RRc,CSS_J142853.6-111124
0.4224198713701422,EW,0.50092440542072,0.4224198713701422,0.5712973178056007,0.6741975966171437,0.6853035803764007,0.6682817748932397,0.47042668418042694,46.56102123913283,0,EW,CSS_J035308.1-024445
0.4120160570859216,EA,0.4120160570859216,0.5295103224481675,0.5932968926175817,0.7080647505809424,0.7062309358406903,0.6373121727519124,0.5559246680552878,32.27687905799494,0,EW,CSS_J232838.0+400336
0.41518364560811144,EW,0.5114886404785066,0.41518364560811144,0.6084687593861492,0.6829603125780576,0.7181198976980335,0.7097569824229509,0.5053207505830887,36.78881919225267,0,EW,CSS_J090504.5+351854
0.44191612530248414,RS CVn,0.5571962170543607,0.5785704356318884,0.45810502361519195,0.6368333637467527,0.5236967160440389,0.4971759641940872,0.44191612530248414,68.32838120391769,0,RS CVn,CSS_J053058.0-034529
0.41581159064174444,EA,0.41581159064174444,0.4338693188995588,0.556290381065386,0.6848148780293134,0.6942174863271545,0.6066746591223746,0.46902574514310347,37.77924507538242,0,EW,CSS_J014920.7+251349
0.41595902859742484,LPV,0.7006207076293851,0.7118219591082121,0.41595902859742484,0.7174644977112711,0.6903217024514017,0.6336227154797273,0.6990692782610488,37.988334984043135,0,LPV,CSS_J105356.1-135020
0.39234712221713935,RS CVn,0.5006904162454682,0.4393686636700259,0.4417910544512176,0.5530181099631765,0.5275104173152502,0.519074634557814,0.39234712221713935,12.325299878947947,0,RS CVn,CSS_J170752.8+413315
0.44270937678756617,EA,0.44270937678756617,0.4873447314404647,0.6157087595978926,0.7254307038527043,0.7085386248612786,0.6754110741082923,0.5589584981624776,69.19775503466491,0,EW,CSS_J054257.5-123940
0.3770359110977513,RS CVn,0.4962844375744204,0.43213804665687655,0.43372812363253965,0.5781752617717407,0.5673721429013199,0.5079352257445972,0.3770359110977513,7.505227247716519,0,RS CVn,CSS_J164633.5+051427
0.3762293663764558,RRab,0.5845464862477748,0.6148323961619861,0.4076753305512967,0.3762293663764558,0.6006704952339033,0.5361412494944661,0.510942962855867,7.274127874986244,0,RRab,CSS_J213424.1+094601
0.5039504936141631,EW,0.5888804908900135,0.5039504936141631,0.6267622207348919,0.7548881242582869,0.7749244495895562,0.7393313755030616,0.6357147966495866,93.85935952459558,0,EW,CSS_J082957.9+175739
0.3998506994332948,LPV,0.5774792268671274,0.6689208688842472,0.3998506994332948,0.47866143887092355,0.5634246818864885,0.5123371678817239,0.5300847159807754,17.90469902057885,0,RRab,CSS_J201309.7-133403
0.396999826236845,LPV,0.5857149373342309,0.5912536523675948,0.396999826236845,0.41708354951881216,0.42682015891322306,0.4533472931123148,0.4566319938642602,15.43963904478926,0,RRc,CSS_J074530.0+372258
0.4403404666228884,EW,0.4782966969512104,0.4403404666228884,0.6343344522008547,0.7377544842450109,0.7356294926352576,0.7266539607010689,0.5285735949552202,66.88676130736216,0,EW,CSS_J034021.1-144648
0.41353204398822324,EA,0.41353204398822324,0.5101584539651502,0.5771994922460086,0.7332015238727605,0.7297263447641473,0.6600840461792543,0.5321016391581092,34.49983492901948,0,EA,CSS_J172318.3+315245
0.4361242585205996,EW,0.488962403792999,0.4361242585205996,0.5100328109318241,0.6877607951740339,0.7072876442622273,0.659658909636543,0.44550978171904115,62.837019918564984,0,RS CVn,CSS_J165242.9+073623
0.3610357255731038,RRd,0.5521687058101761,0.5754533509918623,0.407193337006332,0.47430799787939965,0.36547399718429574,0.3610357255731038,0.4257520888001931,3.543523715197535,0,RRd,CSS_J154619.1+363404
0.4225334935326525,EW,0.5109745765255419,0.4225334935326525,0.5737321175619869,0.6542860815153856,0.7183680323289666,0.6805570798680478,0.5270989459525116,46.671068559480574,0,EW,CSS_J072339.0+295500
0.41414502590405916,LPV,0.5091009982060514,0.5615334882052657,0.41414502590405916,0.5121075907477063,0.5527426256427708,0.45032509664655906,0.44025641076352373,35.34719929569715,0,RRc,CSS_J125741.5-082900
0.4413609907111038,EA,0.4413609907111038,0.5755965900397253,0.5657042522201967,0.6799472524314671,0.6885816228434416,0.6203053073807444,0.5645609374607113,67.75613513810939,0,EW,CSS_J015733.5+375717
0.42960749136368725,EW,0.5158872381275027,0.42960749136368725,0.6261706612114535,0.7458338757994633,0.7469274922353353,0.7187065110584618,0.545273632315033,55.331792670848465,0,EW,CSS_J045031.6+033737
0.4465075422576636,EW,0.48141133762836036,0.4465075422576636,0.6037625427723801,0.7239863554875697,0.7450964405332047,0.7001801222927408,0.5629040701119397,72.24606580829757,0,EW,CSS_J100810.9+605837
0.40712710113100725,EW,0.4923020933676684,0.40712710113100725,0.5610076226657523,0.6792697716986033,0.6481106312752017,0.6433458201211388,0.44911594705491376,25.960162870034114,0,EW,CSS_J073437.3+532334
0.35113574585785584,RRc,0.5721749611431681,0.5837981744737358,0.415466015144242,0.4729273504351662,0.35113574585785584,0.3908779202563962,0.43275473140793425,0.9684164190601958,0,RRc,CSS_J215117.9-131022
0.43305526700909014,RS CVn,0.5132734338203383,0.5333653397191613,0.469292956698598,0.596287089355632,0.6234499811836098,0.5521451698906319,0.43305526700909014,59.20545834708925,0,RS CVn,CSS_J092629.1+301034
0.48756390455510484,EW,0.6242149302383683,0.48756390455510484,0.6391939309580276,0.7237429978758778,0.7616295565523741,0.733846887275151,0.6033873227130868,90.84406294706724,0,EW,CSS_J033933.6+284337
0.42012873322770794,EW,0.5632849448229712,0.42012873322770794,0.5928983596022996,0.6893204183100585,0.7306803043551499,0.7011484478490343,0.5385220158619107,43.73280510619566,0,EW,CSS_J131331.5+101007
0.4168515913221713,EW,0.5115265973338828,0.4168515913221713,0.5988443211738632,0.7401510832056752,0.7486240255624759,0.7282742745139934,0.5179835833846457,39.02277979531198,0,EW,CSS_J055859.6-174934
0.41007711379525513,EW,0.5334676118742538,0.41007711379525513,0.5873369434590596,0.6422808740507392,0.673345526108393,0.6953102088964367,0.4936799925939164,29.866842742379223,0,EW,CSS_J222405.0+293611
0.43327068181942624,RS CVn,0.5499820667976146,0.4720372413939964,0.46769543113190604,0.620791646793385,0.6548221550073372,0.590538942786169,0.43327068181942624,59.59062396830637,0,EW,CSS_J202305.8-120624
0.41942388103219164,EA,0.41942388103219164,0.47297218764675064,0.5714327337823433,0.7296558099011299,0.7359476425279926,0.6704937931232565,0.523572497031388,42.687355562892044,0,EA,CSS_J161435.2+132852
0.37664274660290264,RRc,0.56344325754692,0.5878471363250835,0.3999210279904823,0.45490199802947645,0.37664274660290264,0.3803277953457761,0.43843335149557316,7.450203587542643,0,RRc,CSS_J044329.6-134444
0.46021760637970444,RS CVn,0.512075905383978,0.4611498756588008,0.5391701258326078,0.6387012169614624,0.6885141743613236,0.6438334678410211,0.46021760637970444,81.21492241663915,0,RRab,CSS_J103100.5+343409
