score_min,clase_mas_cercana,score_EA,score_EW,score_LPV,score_RRab,score_RRc,score_RRd,score_RS CVn,rank_percentil,es_ood_real,clase_real,id_objeto
0.36943806595081924,EW,0.5217202483383265,0.36943806595081924,0.5207818373501695,0.45717782352186587,0.40413306797904996,0.3928394982913159,0.43206115112073695,25.83911081765159,0,EW,CSS_J173822.3+541006
0.37608557145591703,EW,0.50765688423339,0.37608557145591703,0.5103420180373927,0.4627892562910609,0.4203643303378473,0.4059277688385114,0.4073762368757934,34.48883019698471,0,EW,CSS_J035942.1+250122
0.3485323216035061,RS CVn,0.486270730314371,0.425678635171426,0.5169774280366277,0.5434573523277682,0.5269489168983075,0.5391377730981828,0.3485323216035061,2.7731924727632884,0,EW,CSS_J050004.2+005836
0.42882651818264045,EA,0.42882651818264045,0.5664653001135722,0.6304885546996151,0.6205648788360796,0.6393912025261924,0.6104467859250079,0.4414714146412235,77.91350280620667,0,EW,CSS_J052607.7+002624
0.45564353013323067,RRab,0.5778468305267874,0.46079722289460223,0.5403685722347631,0.45564353013323067,0.48798042017012716,0.4688959860524417,0.5093641175899999,87.5646528007043,0,EW,CSS_J231219.3+372824
0.633142860042456,EA,0.633142860042456,0.7116443057172763,0.6684944334032284,0.7301036751225228,0.7262840486633391,0.7439609030058398,0.6758162206149538,99.75789589523495,0,EW,CSS_J222826.9+211010
0.4162552917033001,EW,0.5508757844273322,0.4162552917033001,0.5039172748932463,0.4983106831822313,0.5342383625060653,0.493777186164931,0.4734737803281841,70.55133707494223,0,EW,CSS_J104514.6+521648
0.44553979160827556,EW,0.5653625992353233,0.44553979160827556,0.48701147279021195,0.5200952438991607,0.5200197996223545,0.5325879816155997,0.49598910622035786,84.20820953009795,0,EW,CSS_J040227.2+260434
0.42468269773420025,EA,0.42468269773420025,0.5979086112886204,0.6287467355875546,0.6188544819657031,0.7020274855942189,0.6651668703052938,0.48686031683244496,75.8776273797733,0,EW,CSS_J180350.8+340926
0.4193623678924786,RS CVn,0.5672378628617678,0.45618181591509155,0.5818291850116803,0.5079857336445783,0.54359579816082,0.5640972395012785,0.4193623678924786,72.4551557169583,0,RRab,CSS_J083404.6+124509
0.35938249136739214,RRc,0.5401973517145613,0.39771747366395865,0.5328836761465707,0.4702108513031109,0.35938249136739214,0.38618396842900066,0.4295505538668732,12.677451304060746,0,RRc,CSS_J130333.6+154001
0.35459905291338034,RS CVn,0.41266187070870286,0.4293292073856166,0.5372706844987162,0.5262102298121921,0.6021464257634346,0.5761217626441649,0.35459905291338034,7.384175195333993,0,EW,CSS_J072817.1+373857
