eta_almacenamiento,eta_temporal_real,diferencia_absoluta
1.5829201717549621,1.5829201717549621,0.0
0.940351070432776,0.940351070432776,0.0
1.7106080134947201,1.7106080134947201,0.0
1.6697672460213944,1.6697672460213944,0.0
0.7102629705020276,0.7102629705020276,0.0
1.002982231154335,1.002982231154335,0.0
0.8124419619633234,0.8124419619633234,0.0
1.4638439437232762,1.4638439437232762,0.0
1.0290221662575068,1.0290221662575068,0.0
1.1821972947545394,1.1821972947545394,0.0
0.7028033349561149,0.7028033349561149,0.0
1.9765070974760977,1.9765070974760977,0.0
0.7795691199670983,0.7795691199670983,0.0
1.391070578874451,1.391070578874451,0.0
1.7516436637013224,1.7516436637013224,0.0
1.675664086021582,1.675664086021582,0.0
0.9644382293787214,0.9644382293787214,0.0
0.1663194189878225,0.1663194189878225,0.0
1.3805405074687596,1.3805405074687596,0.0
1.736313260433737,1.736313260433737,0.0
1.8542102481167961,1.8542102481167961,0.0
0.7802791420756396,0.7802791420756396,0.0
1.513184931695538,1.513184931695538,0.0
1.580968871843764,1.580968871843764,0.0
1.1081532454234597,1.1081532454234597,0.0
1.1055004141341558,1.1055004141341558,0.0
1.2664709284365425,1.2664709284365425,0.0
1.916917784454951,1.916917784454951,0.0
1.693891324490988,1.693891324490988,0.0
1.9195123746540501,1.9195123746540501,0.0
1.728043997637977,1.728043997637977,0.0
1.1761906812832497,1.1761906812832497,0.0
1.618981810016533,1.618981810016533,0.0
2.0255361909135776,2.0255361909135776,0.0
1.6502826622565228,1.6502826622565228,0.0
1.734449572993966,1.734449572993966,0.0
0.7042844571899904,0.7042844571899904,0.0
1.7694016846738545,1.7694016846738545,0.0
1.4106486860577123,1.4106486860577123,0.0
0.632060322944313,0.632060322944313,0.0
1.1031965403886148,1.1031965403886148,0.0
1.229448210867498,1.229448210867498,0.0
0.9997166107554282,0.9997166107554282,0.0
1.3194396623788138,1.3194396623788138,0.0
1.982329633911549,1.982329633911549,0.0
0.4619501450095119,0.4619501450095119,0.0
1.325756484832991,1.325756484832991,0.0
1.3573907158654779,1.3573907158654779,0.0
2.255561463653554,2.255561463653554,0.0
1.4780136247001014,1.4780136247001014,0.0
1.5350193274594475,1.5350193274594475,0.0
1.3514276190804533,1.3514276190804533,0.0
1.3239955821714091,1.3239955821714091,0.0
1.6374659731797763,1.6374659731797763,0.0
1.4003449033300963,1.4003449033300963,0.0
1.2978257427801658,1.2978257427801658,0.0
0.7929426969126495,0.7929426969126495,0.0
1.1336797662267573,1.1336797662267573,0.0
1.4732643303053103,1.4732643303053103,0.0
1.4554353627046326,1.4554353627046326,0.0
1.2656697506975412,1.2656697506975412,0.0
2.730983456745264,2.730983456745264,0.0
1.364940898975235,1.364940898975235,0.0
1.4809279175034564,1.4809279175034564,0.0
1.0033488648749371,1.0033488648749371,0.0
1.0630573153565461,1.0630573153565461,0.0
1.3359339284307656,1.3359339284307656,0.0
1.523270663724344,1.523270663724344,0.0
0.9568095484469497,0.9568095484469497,0.0
1.6771790441315895,1.6771790441315895,0.0
1.8981308505707528,1.8981308505707528,0.0
